Quantity,Discount,Sales,Category_Office Supplies,Category_Technology,Segment_Corporate,Segment_Home Office
2,0.0,12.96,True,False,False,False
3,0.0,116.82,True,False,False,False
2,0.2,276.784,True,False,False,False
3,0.0,239.97,False,True,True,False
6,0.0,16.02,False,False,True,False
5,0.2,454.56,True,False,False,False
5,0.6,141.42,False,False,False,False
4,0.3,310.744,False,False,False,False
4,0.2,12.736,True,False,False,False
5,0.8,6.47,True,False,False,False
14,0.8,13.748,True,False,False,False
2,0.8,15.224,True,False,False,False
3,0.0,27.42,False,False,True,False
1,0.0,165.98,True,False,True,False
3,0.0,75.0,False,True,True,False
8,0.2,134.272,True,False,False,True
6,0.2,146.544,True,False,True,False
3,0.2,131.904,True,False,True,False
5,0.2,203.88,True,False,True,False
7,0.7,14.301,True,False,True,False
10,0.2,718.64,True,False,True,False
5,0.0,61.1,False,False,False,True
3,0.2,28.08,True,False,False,False
4,0.2,10.496,True,False,True,False
2,0.2,39.92,True,False,False,False
9,0.0,77.58,True,False,True,False
7,0.0,269.36,True,False,False,True
2,0.0,5.76,True,False,False,False
5,0.0,109.9,True,False,False,True
3,0.0,23.88,False,False,False,False
4,0.0,26.2,True,False,False,False
2,0.0,12.96,True,False,False,False
5,0.0,234.95,False,True,False,False
5,0.0,118.25,True,False,False,False
1,0.0,4.28,True,False,False,False
3,0.0,26.85,False,True,False,True
3,0.2,3357.6,False,True,False,True
2,0.0,8.26,True,False,False,False
7,0.2,2973.32,False,True,False,False
7,0.0,104.79,True,False,False,False
6,0.2,775.728,False,True,False,False
1,0.32,89.0664,False,False,False,True
6,0.2,175.44,True,False,False,True
4,0.2,438.336,False,True,False,True
4,0.3,215.544,False,False,False,False
6,0.2,55.584,True,False,False,False
2,0.3,127.386,False,False,False,False
5,0.3,248.43,False,False,False,False
4,0.8,11.648,True,False,False,False
2,0.3,85.246,False,False,False,False
5,0.2,20.64,True,False,True,False
3,0.0,148.02,False,False,True,False
1,0.0,33.29,True,False,True,False
5,0.0,204.95,True,False,False,False
4,0.3,526.344,False,False,False,False
2,0.0,41.96,False,False,False,False
3,0.2,451.152,False,False,False,False
11,0.2,31.504,True,False,False,False
3,0.2,30.672,True,False,False,False
4,0.4,1079.976,False,True,False,False
2,0.2,161.568,False,False,False,False
3,0.8,2.934,True,False,False,False
2,0.2,18.528,False,True,False,False
3,0.2,670.752,True,False,False,False
5,0.6,64.96,False,False,False,False
2,0.0,41.94,False,True,True,False
2,0.0,11.96,True,False,True,False
4,0.0,13.12,True,False,True,False
3,0.0,535.41,True,False,True,False
3,0.6,72.78,False,False,True,False
3,0.0,36.84,True,False,False,False
7,0.0,87.71,True,False,False,False
7,0.45,562.2925,False,False,True,False
9,0.0,56.52,False,False,False,True
8,0.2,11.264,True,False,False,True
10,0.2,284.08,True,False,False,True
4,0.2,18.496,True,False,False,True
3,0.0,14.73,True,False,False,False
3,0.0,186.54,True,False,False,False
4,0.2,557.728,False,False,False,False
4,0.2,159.968,False,True,False,False
6,0.0,471.9,True,False,False,False
2,0.0,3.52,True,False,False,False
4,0.0,49.12,True,False,False,False
7,0.0,20.16,True,False,False,True
2,0.0,10.68,True,False,True,False
2,0.0,141.96,False,False,True,False
2,0.0,32.48,True,False,False,False
3,0.0,20.04,True,False,False,False
4,0.0,13999.96,False,True,False,False
2,0.0,238.0,False,True,False,False
2,0.0,61.96,True,False,False,False
2,0.3,239.372,False,False,False,False
5,0.0,595.0,False,True,False,False
3,0.2,16.032,True,False,True,False
5,0.0,199.75,False,True,False,True
2,0.0,227.96,False,False,False,False
6,0.0,293.52,True,False,False,False
2,0.0,307.98,False,True,False,False
6,0.0,96.96,False,False,False,False
7,0.2,117.488,True,False,False,False
3,0.2,11.952,True,False,False,False
3,0.15,512.499,False,False,False,False
7,0.2,863.128,False,False,True,False
7,0.0,2036.86,False,False,False,True
2,0.2,449.568,False,False,False,True
3,0.0,108.96,False,True,False,True
7,0.0,264.18,True,False,False,False
1,0.0,2.88,True,False,False,True
6,0.2,41.904,True,False,False,True
4,0.0,23.92,True,False,False,True
4,0.2,156.512,True,False,True,False
6,0.0,128.34,True,False,False,True
5,0.0,474.95,False,True,False,False
2,0.0,999.98,False,True,False,False
4,0.5,277.5,False,False,False,False
8,0.4,1252.704,False,False,False,False
5,0.4,110.97,False,True,False,False
3,0.6,22.608,False,False,True,False
1,0.6,1.892,False,False,True,False
3,0.2,63.312,True,False,True,False
1,0.2,7.824,True,False,False,False
4,0.3,170.072,False,False,False,False
9,0.0,62.82,True,False,True,False
3,0.0,19.44,True,False,False,False
1,0.0,7.38,True,False,False,False
6,0.0,38.88,True,False,False,False
4,0.0,187.76,False,False,False,False
7,0.7,6.048,True,False,False,False
3,0.2,98.352,True,False,False,False
2,0.2,335.744,False,False,False,False
2,0.0,8.96,True,False,True,False
4,0.2,89.568,False,True,False,False
5,0.2,71.96,True,False,False,False
3,0.2,15.552,True,False,False,False
5,0.8,10.43,True,False,False,False
1,0.2,72.784,True,False,False,False
5,0.0,67.15,True,False,True,False
2,0.0,549.98,False,True,True,False
3,0.0,11.82,False,False,True,False
4,0.0,4643.8,False,True,True,False
2,0.1,577.764,False,False,True,False
1,0.45,191.5155,False,False,False,False
1,0.2,2.624,True,False,False,False
6,0.7,1369.764,True,False,False,False
4,0.2,294.368,True,False,False,False
2,0.2,81.568,True,False,True,False
5,0.6,44.46,False,False,False,False
3,0.2,314.088,True,False,False,False
4,0.7,6.336,True,False,True,False
1,0.2,10.48,True,False,True,False
1,0.7,2.469,True,False,True,False
2,0.7,3.264,True,False,True,False
3,0.2,4.344,True,False,False,False
3,0.6,31.776,False,False,False,False
2,0.2,4.928,True,False,False,False
3,0.8,1.788,True,False,False,False
4,0.2,15.072,True,False,False,False
2,0.2,12.624,True,False,False,False
6,0.0,185.88,True,False,True,False
2,0.0,12.96,True,False,True,False
10,0.0,189.7,True,False,False,False
1,0.0,40.99,True,False,False,False
2,0.0,82.64,False,False,False,True
2,0.0,31.02,True,False,False,True
3,0.0,89.97,False,True,False,True
3,0.0,35.97,True,False,False,False
7,0.0,1266.86,False,False,False,False
5,0.0,169.45,True,False,False,False
2,0.0,40.68,True,False,False,False
2,0.2,3.328,True,False,False,False
4,0.45,933.262,False,False,False,False
5,0.2,2803.92,False,False,False,False
2,0.2,4.768,True,False,False,False
1,0.2,6.672,True,False,False,False
2,0.2,4.448,True,False,False,False
4,0.2,43.936,False,False,False,False
2,0.2,23.744,True,False,False,False
3,0.0,357.0,False,True,False,False
8,0.2,806.336,False,True,False,False
3,0.0,85.44,False,False,False,False
3,0.0,344.91,True,False,True,False
5,0.8,70.97,True,False,False,True
2,0.2,36.784,True,False,False,True
2,0.4,743.988,False,True,False,True
2,0.8,11.212,True,False,False,False
2,0.6,4.712,False,False,False,False
5,0.8,180.98,True,False,False,False
2,0.2,60.416,True,False,False,False
1,0.0,299.99,False,True,False,False
4,0.0,192.16,True,False,False,False
8,0.2,242.624,False,True,False,False
3,0.0,46.74,True,False,False,False
5,0.0,174.95,False,True,False,False
6,0.2,100.704,True,False,False,False
9,0.0,368.91,True,False,False,True
1,0.0,8.02,True,False,False,True
4,0.0,171.04,True,False,False,True
3,0.0,19.44,True,False,False,True
4,0.7,13.092,True,False,False,False
3,0.0,122.94,True,False,False,False
7,0.2,35.448,True,False,False,False
2,0.0,19.98,False,True,False,False
1,0.5,69.375,False,False,False,False
4,0.2,31.68,True,False,False,False
4,0.2,2003.168,False,True,False,False
2,0.2,9.344,True,False,False,False
8,0.1,2563.056,False,False,False,False
4,0.2,387.136,False,False,True,False
1,0.2,3.424,True,False,False,True
7,0.0,1085.42,True,False,True,False
9,0.2,43.056,True,False,False,True
3,0.7,3.762,True,False,False,True
2,0.7,34.86,True,False,False,True
3,0.2,432.456,True,False,False,True
3,0.0,675.06,True,False,False,False
3,0.2,65.232,True,False,True,False
3,0.2,207.0,False,False,True,False
2,0.3,600.53,False,True,False,True
2,0.2,59.904,True,False,False,True
8,0.2,637.44,False,True,False,True
3,0.6,51.756,False,False,False,True
6,0.2,31.104,True,False,False,True
5,0.2,47.96,True,False,False,True
7,0.2,158.928,False,True,False,True
6,0.2,211.248,True,False,False,True
2,0.2,5.552,True,False,False,True
1,0.2,2.952,True,False,False,True
3,0.7,10.332,True,False,False,False
4,0.2,18.368,True,False,True,False
2,0.0,299.9,False,True,False,False
9,0.0,26.55,True,False,True,False
2,0.0,111.98,False,True,True,False
2,0.2,4.928,False,False,True,False
3,0.2,11.784,True,False,True,False
3,0.0,7.98,True,False,False,False
2,0.0,180.96,True,False,False,False
5,0.0,1649.95,False,True,True,False
3,0.2,362.352,False,False,True,False
2,0.2,73.584,False,True,False,True
4,0.2,486.368,False,False,False,False
5,0.0,32.4,True,False,False,True
7,0.0,41.86,True,False,False,True
2,0.0,77.56,True,False,False,True
9,0.0,37.17,True,False,False,True
3,0.2,137.352,True,False,False,False
3,0.3,376.509,False,False,False,False
4,0.0,62.72,False,False,False,False
7,0.0,2939.93,False,True,False,False
3,0.3,512.358,False,False,False,True
2,0.2,3.488,True,False,False,True
7,0.2,22.288,True,False,False,True
3,0.2,16.032,True,False,False,True
1,0.2,1.752,True,False,False,False
8,0.2,20.992,True,False,False,False
1,0.0,11.21,True,False,False,False
2,0.2,45.04,True,False,False,False
2,0.8,15.624,True,False,False,False
2,0.0,8.74,True,False,False,False
5,0.0,44.75,True,False,False,False
5,0.2,61.68,True,False,False,True
3,0.2,158.376,False,True,False,True
4,0.8,2.864,True,False,True,False
7,0.8,94.192,True,False,True,False
3,0.0,143.7,True,False,False,False
1,0.0,6.48,True,False,False,False
4,0.0,7.88,False,True,False,False
1,0.0,11.21,True,False,False,False
5,0.0,354.9,False,False,False,False
3,0.0,17.94,True,False,False,False
4,0.0,51.8,True,False,False,False
9,0.0,299.52,True,False,False,True
2,0.0,7.7,True,False,False,False
4,0.0,23.92,True,False,True,False
5,0.0,498.0,False,True,True,False
6,0.2,436.704,False,False,True,False
5,0.0,32.4,True,False,False,False
3,0.0,61.44,True,False,False,False
7,0.0,73.36,True,False,False,False
5,0.2,59.2,True,False,False,False
3,0.2,32.952,False,False,False,False
3,0.2,218.376,False,False,False,False
5,0.0,31.4,False,False,True,False
1,0.0,9.48,False,False,True,False
10,0.0,209.5,False,True,True,False
5,0.0,24.3,False,False,True,False
1,0.0,6.48,True,False,True,False
2,0.2,32.448,False,False,True,False
4,0.7,26.388,True,False,True,False
5,0.4,373.47,False,False,True,False
5,0.7,64.2,True,False,True,False
2,0.2,8.0,True,False,True,False
3,0.0,186.54,False,False,False,False
7,0.0,87.08,True,False,False,False
2,0.2,105.584,False,True,False,False
6,0.0,217.44,False,True,False,False
2,0.2,31.744,True,False,False,False
2,0.8,5.432,True,False,False,False
5,0.3,913.43,False,False,False,False
3,0.2,372.144,True,False,False,False
2,0.2,751.984,False,True,False,False
4,0.2,604.768,False,True,False,True
4,0.0,27.36,True,False,True,False
2,0.0,20.56,True,False,True,False
5,0.2,83.92,True,False,True,False
3,0.2,902.712,False,False,False,False
2,0.15,120.666,False,False,False,True
1,0.8,4.984,True,False,False,False
3,0.0,82.26,False,False,False,True
1,0.0,29.74,True,False,False,False
6,0.0,87.36,True,False,False,True
6,0.2,56.16,True,False,False,True
1,0.2,64.384,True,False,True,False
1,0.2,64.784,True,False,True,False
3,0.2,15.552,True,False,True,False
7,0.2,223.888,True,False,True,False
3,0.2,10.896,True,False,False,False
2,0.2,84.784,False,True,False,False
4,0.3,241.5,False,False,True,False
3,0.0,59.97,False,True,False,True
2,0.0,13.36,True,False,False,True
3,0.2,11.808,True,False,True,False
1,0.0,16.24,True,False,False,False
5,0.0,77.55,True,False,False,False
2,0.0,76.12,True,False,True,False
6,0.2,17.184,True,False,False,True
2,0.0,11.76,True,False,True,False
2,0.0,27.46,False,False,False,True
3,0.0,137.94,False,True,False,False
5,0.0,111.15,False,False,False,False
3,0.0,901.95,True,False,False,False
3,0.3,366.009,False,False,False,False
7,0.2,310.688,True,False,False,False
5,0.8,7.68,True,False,False,True
2,0.3,155.372,False,False,False,True
1,0.2,10.744,True,False,False,False
5,0.2,232.4,True,False,False,False
3,0.1,164.646,False,False,False,False
2,0.0,22.68,True,False,False,False
4,0.0,105.52,True,False,True,False
4,0.0,83.92,False,False,True,False
5,0.0,141.9,False,True,True,False
2,0.0,39.98,False,False,True,False
7,0.0,28.91,True,False,True,False
5,0.0,174.95,True,False,True,False
4,0.2,110.528,True,False,False,True
4,0.4,630.024,False,False,True,False
7,0.0,27.86,True,False,False,False
4,0.3,933.408,False,False,False,False
10,0.2,51.84,True,False,True,False
3,0.2,165.6,False,True,True,False
3,0.0,106.32,True,False,False,True
5,0.2,147.92,True,False,False,True
3,0.0,104.28,True,False,False,True
1,0.0,286.85,False,False,False,True
4,0.0,66.96,True,False,False,True
2,0.0,199.98,False,True,False,True
3,0.0,45.0,False,True,False,False
5,0.0,17.9,True,False,False,False
2,0.0,40.48,False,False,False,False
5,0.0,2154.9,False,False,False,False
8,0.7,18.432,True,False,True,False
2,0.2,10.944,True,False,False,False
2,0.0,4.36,True,False,False,False
6,0.2,62.352,False,True,True,False
5,0.2,303.92,False,False,False,False
2,0.0,129.3,True,False,False,False
10,0.0,274.2,False,False,True,False
4,0.2,6.048,True,False,True,False
2,0.2,6.848,True,False,True,False
5,0.6,9.96,False,False,True,False
2,0.8,8.552,True,False,True,False
11,0.2,45.584,True,False,False,False
2,0.2,25.488,False,True,False,False
4,0.2,136.96,True,False,False,False
2,0.2,49.616,False,True,True,False
3,0.2,10.584,True,False,False,True
4,0.2,84.416,True,False,False,False
2,0.4,431.94,False,True,False,True
1,0.7,2.043,True,False,False,True
3,0.4,68.238,False,True,False,True
4,0.3,240.744,False,False,True,False
4,0.0,35.0,False,False,True,False
2,0.0,210.68,False,False,True,False
3,0.3,637.896,False,False,True,False
8,0.0,43.44,True,False,True,False
1,0.0,2.22,True,False,True,False
5,0.2,1679.96,False,True,False,False
4,0.3,344.372,False,False,True,False
3,0.2,1554.936,True,False,True,False
5,0.6,127.88,False,False,True,False
2,0.2,222.384,False,True,True,False
3,0.3,106.869,False,False,True,False
3,0.8,3.564,True,False,True,False
3,0.8,25.68,True,False,False,False
3,0.8,12.384,True,False,False,False
5,0.0,25.3,True,False,False,False
3,0.0,95.94,True,False,False,False
2,0.0,7.5,True,False,False,False
3,0.2,302.376,False,True,False,True
4,0.2,46.688,False,True,False,False
3,0.0,17.94,True,False,False,False
3,0.0,370.14,True,False,False,False
2,0.2,8.928,True,False,True,False
6,0.0,2678.94,False,False,True,False
4,0.2,387.136,False,False,False,True
2,0.2,45.408,False,True,False,True
3,0.2,77.952,False,False,False,True
1,0.2,3.0,True,False,False,True
1,0.2,9.952,True,False,False,False
4,0.7,37.896,True,False,True,False
2,0.2,65.584,True,False,True,False
1,0.2,44.784,True,False,False,True
4,0.0,1035.8,False,True,True,False
2,0.0,5.76,True,False,False,True
2,0.0,19.98,True,False,False,False
2,0.0,35.98,False,True,False,False
3,0.2,16.656,True,False,False,True
2,0.0,20.7,True,False,True,False
5,0.0,83.7,True,False,False,False
10,0.0,199.8,False,False,False,False
2,0.0,45.68,True,False,False,True
2,0.0,110.96,True,False,False,True
3,0.0,11.94,True,False,False,True
5,0.0,8749.95,False,True,False,False
8,0.0,36.4,True,False,False,False
7,0.0,18.69,False,False,False,False
3,0.0,5.94,True,False,False,False
8,0.2,60.736,True,False,False,False
3,0.2,479.976,False,True,False,False
1,0.8,6.08,True,False,False,False
3,0.2,165.6,False,True,True,False
3,0.0,59.52,True,False,False,False
3,0.0,479.97,False,True,False,False
2,0.0,18.62,True,False,False,False
6,0.2,49.632,True,False,False,False
2,0.0,97.82,True,False,False,False
2,0.2,15.984,False,True,True,False
3,0.2,184.752,False,False,True,False
2,0.0,12.96,True,False,False,True
4,0.3,366.744,False,False,False,False
9,0.8,8.856,True,False,False,True
5,0.2,27.96,False,True,False,True
3,0.2,146.352,True,False,False,True
11,0.0,175.23,False,True,False,False
1,0.0,125.99,False,True,False,False
2,0.0,23.0,True,False,False,False
2,0.2,25.584,True,False,False,False
2,0.6,73.784,False,False,True,False
4,0.2,20.736,True,False,True,False
3,0.0,17.52,True,False,True,False
12,0.0,35.76,True,False,True,False
2,0.0,3.64,True,False,False,False
6,0.6,30.336,False,False,False,False
1,0.0,12.99,False,False,False,False
3,0.0,182.22,False,False,False,False
3,0.0,302.94,False,False,False,False
14,0.2,54.992,False,False,False,True
1,0.0,12.99,False,True,True,False
7,0.0,55.86,True,False,False,False
2,0.4,44.376,False,True,False,False
6,0.2,51.264,False,False,False,False
3,0.7,5.193,True,False,False,False
2,0.2,159.984,False,True,False,False
2,0.2,54.224,True,False,False,False
2,0.2,241.424,False,False,False,True
4,0.0,33.36,True,False,False,False
2,0.0,13.76,True,False,False,False
7,0.0,496.86,True,False,False,False
3,0.0,389.97,False,False,False,False
2,0.0,9.82,True,False,True,False
3,0.0,56.4,False,True,False,False
4,0.7,18.312,True,False,False,True
5,0.2,25.92,True,False,False,True
3,0.2,8.016,True,False,False,True
2,0.2,479.984,False,True,False,False
5,0.2,30.84,True,False,False,False
2,0.2,33.568,True,False,True,False
7,0.3,422.625,False,False,True,False
2,0.0,199.98,False,True,False,False
1,0.0,20.24,False,False,True,False
4,0.0,39.92,False,False,True,False
2,0.0,32.54,True,False,True,False
3,0.0,39.0,False,True,True,False
4,0.0,12.6,True,False,True,False
4,0.2,24.64,False,False,True,False
3,0.2,6.264,True,False,True,False
4,0.2,14.432,True,False,True,False
3,0.2,719.976,False,True,True,False
8,0.0,239.92,False,True,False,False
7,0.0,1056.86,False,False,False,False
7,0.2,447.944,False,True,False,False
9,0.2,150.408,True,False,False,False
3,0.2,453.576,False,True,True,False
9,0.2,45.36,True,False,True,False
3,0.2,287.88,False,True,True,False
3,0.2,131.88,False,True,True,False
2,0.6,2.328,False,False,True,False
5,0.0,1454.9,False,False,True,False
3,0.7,4.842,True,False,False,True
6,0.2,220.704,False,False,False,True
3,0.2,67.176,False,True,False,False
4,0.2,15.232,True,False,False,False
6,0.2,31.104,True,False,False,False
7,0.2,968.744,True,False,True,False
13,0.2,222.352,True,False,True,False
2,0.2,479.984,False,True,True,False
3,0.2,10.272,True,False,False,True
5,0.4,998.85,False,True,False,False
2,0.0,24.56,True,False,False,False
3,0.0,5.67,True,False,False,True
4,0.2,14.336,True,False,False,False
1,0.0,102.3,False,False,False,False
2,0.0,607.52,False,False,False,False
2,0.0,31.16,True,False,False,False
1,0.0,2.61,True,False,False,False
3,0.6,10.332,False,False,True,False
2,0.2,10.368,True,False,True,False
2,0.2,20.784,False,True,True,False
5,0.2,66.96,True,False,True,False
2,0.2,17.248,True,False,True,False
7,0.7,11.088,True,False,False,False
5,0.0,1287.45,False,True,True,False
5,0.0,168.1,True,False,True,False
2,0.2,51.968,True,False,True,False
2,0.2,4.768,True,False,False,False
3,0.0,7.98,True,False,True,False
2,0.2,18.688,True,False,False,False
3,0.2,11.664,False,False,False,False
3,0.2,191.976,False,True,False,True
4,0.2,499.168,False,True,False,True
2,0.0,11.88,True,False,True,False
1,0.0,35.44,True,False,True,False
4,0.2,67.136,True,False,False,True
3,0.2,4.32,True,False,True,False
3,0.0,14.94,True,False,True,False
2,0.0,40.54,True,False,True,False
1,0.2,7.312,True,False,True,False
7,0.2,475.944,False,True,False,True
2,0.2,30.08,False,True,True,False
3,0.2,165.6,False,True,True,False
5,0.2,180.96,False,True,True,False
2,0.0,23.18,False,True,False,False
2,0.0,56.96,False,False,False,False
4,0.0,15.56,True,False,False,False
2,0.2,353.568,False,False,False,False
2,0.0,13.96,False,False,False,False
5,0.0,82.95,False,True,False,False
2,0.0,39.68,True,False,True,False
3,0.0,479.97,False,True,False,False
2,0.0,7.38,True,False,False,False
3,0.2,14.256,True,False,False,False
2,0.0,81.98,True,False,False,False
3,0.2,39.624,True,False,False,False
7,0.2,399.672,False,False,True,False
4,0.0,65.12,True,False,True,False
5,0.6,30.56,False,False,False,False
2,0.2,20.768,True,False,True,False
4,0.2,39.808,True,False,False,False
6,0.7,121.104,True,False,False,False
5,0.2,111.96,False,True,False,False
3,0.2,15.696,True,False,True,False
3,0.0,70.26,True,False,True,False
5,0.0,90.0,False,True,True,False
2,0.2,6.096,True,False,True,False
2,0.4,481.176,False,False,True,False
4,0.0,7.24,True,False,True,False
5,0.5,177.45,False,False,False,False
6,0.7,1369.764,True,False,False,False
3,0.2,9.48,True,False,False,False
2,0.5,130.98,False,False,False,False
5,0.0,174.95,True,False,False,False
5,0.0,826.0,True,False,False,False
7,0.0,139.58,False,False,False,False
5,0.0,399.95,False,True,False,True
3,0.0,12.39,True,False,True,False
5,0.8,760.98,True,False,True,False
6,0.7,67.86,True,False,False,False
11,0.2,31.504,True,False,True,False
1,0.2,5.04,True,False,True,False
7,0.7,39.879,True,False,True,False
1,0.2,4.712,False,False,True,False
3,0.2,194.352,False,False,False,False
2,0.2,97.424,False,False,True,False
5,0.2,704.76,True,False,False,False
3,0.7,27.396,True,False,False,False
5,0.0,5.7,True,False,False,False
3,0.0,14.19,False,False,False,False
2,0.0,7.3,True,False,False,False
2,0.0,199.98,False,True,False,False
4,0.0,144.96,False,True,False,False
2,0.0,118.0,False,True,False,False
1,0.0,48.94,True,False,False,False
2,0.0,22.66,True,False,False,False
1,0.8,0.836,True,False,True,False
6,0.2,30.96,True,False,True,False
5,0.2,723.92,False,False,False,False
4,0.6,21.968,False,False,False,False
6,0.2,619.152,False,True,False,False
7,0.2,127.904,True,False,False,False
5,0.0,94.2,False,False,False,False
5,0.0,49.5,True,False,False,True
5,0.2,16.52,True,False,True,False
4,0.2,55.36,True,False,False,True
1,0.2,11.56,False,True,False,True
4,0.0,17.12,True,False,False,False
3,0.2,182.352,False,False,False,False
2,0.2,118.16,True,False,False,False
2,0.2,18.368,True,False,False,False
3,0.3,600.558,False,False,False,False
3,0.2,50.352,True,False,False,False
6,0.2,28.032,True,False,False,False
1,0.6,7.692,False,False,False,False
5,0.3,517.405,False,False,False,False
8,0.8,8.608,True,False,False,True
5,0.2,159.56,False,True,False,True
7,0.0,2104.55,True,False,True,False
5,0.0,40.7,True,False,True,False
3,0.0,47.79,False,True,False,True
2,0.0,5.16,True,False,False,False
7,0.0,21.21,False,True,False,True
6,0.0,96.36,True,False,True,False
2,0.0,231.72,True,False,True,False
5,0.0,17.9,True,False,True,False
2,0.0,12.48,True,False,True,False
3,0.2,8.016,True,False,True,False
2,0.4,259.896,False,True,True,False
2,0.4,247.188,False,True,True,False
5,0.2,279.96,False,True,True,False
5,0.0,450.0,False,True,False,True
3,0.0,19.44,True,False,False,True
1,0.2,300.904,False,False,False,True
3,0.2,239.976,False,True,True,False
4,0.2,31.168,False,False,True,False
2,0.4,120.96,False,False,True,False
8,0.2,2239.936,False,True,True,False
8,0.2,76.608,True,False,True,False
1,0.2,142.776,True,False,True,False
5,0.2,91.36,True,False,True,False
2,0.2,3.552,True,False,False,False
8,0.2,115.136,False,True,False,False
1,0.0,4.71,True,False,False,True
2,0.1,172.764,False,False,False,True
2,0.0,3.52,True,False,False,True
4,0.2,79.968,False,True,True,False
3,0.15,305.9745,False,False,True,False
3,0.0,344.91,True,False,True,False
3,0.2,626.352,False,False,False,False
3,0.15,359.499,False,False,False,False
6,0.2,71.952,False,True,True,False
5,0.2,29.8,True,False,True,False
1,0.7,1.824,True,False,True,False
4,0.8,64.384,True,False,False,True
2,0.6,6.984,False,False,False,True
8,0.2,11.264,True,False,False,True
3,0.2,15.552,True,False,False,True
2,0.3,379.372,False,False,False,True
9,0.2,67.536,True,False,False,True
2,0.8,1.524,True,False,False,True
7,0.2,37.408,True,False,False,True
6,0.2,25.344,True,False,False,True
4,0.0,46.2,True,False,False,False
3,0.2,4.728,False,True,True,False
3,0.2,53.352,False,False,True,False
2,0.2,131.104,False,False,True,False
3,0.2,22.512,True,False,True,False
7,0.2,72.744,False,True,True,False
3,0.0,52.59,True,False,True,False
3,0.0,19.44,True,False,True,False
3,0.0,126.3,False,False,True,False
5,0.0,1287.45,False,True,True,False
4,0.0,64.96,True,False,True,False
3,0.0,535.41,True,False,True,False
5,0.7,8.1,True,False,True,False
4,0.2,13.248,True,False,False,False
2,0.4,83.988,False,True,False,False
5,0.0,73.2,True,False,False,False
3,0.0,10.74,True,False,False,True
1,0.2,11.032,False,False,False,False
3,0.2,53.04,False,True,False,False
4,0.0,17.12,True,False,False,True
3,0.0,59.94,True,False,False,True
2,0.0,210.58,False,False,True,False
2,0.2,30.96,True,False,True,False
2,0.2,239.984,False,True,True,False
3,0.2,3050.376,True,False,False,False
2,0.0,133.98,False,True,False,False
4,0.2,93.248,True,False,False,True
3,0.2,177.48,False,True,False,True
6,0.2,17.712,True,False,False,False
3,0.7,4.86,True,False,False,False
2,0.7,6.258,True,False,False,False
2,0.0,37.68,True,False,True,False
8,0.0,51.84,True,False,True,False
3,0.0,27.42,False,False,True,False
3,0.0,5.4,True,False,True,False
1,0.0,1270.99,True,False,False,True
8,0.0,125.36,True,False,False,True
1,0.0,14.03,True,False,False,False
2,0.0,27.96,True,False,False,False
2,0.2,5.344,True,False,True,False
2,0.8,1.696,True,False,True,False
3,0.8,24.588,True,False,True,False
5,0.8,7.98,True,False,True,False
4,0.2,288.0,False,True,False,False
3,0.2,146.952,False,True,False,True
4,0.2,83.136,False,False,False,True
4,0.2,942.784,True,False,True,False
3,0.2,74.352,True,False,True,False
6,0.0,26.88,True,False,False,True
2,0.2,10.896,True,False,False,True
2,0.2,3.536,True,False,False,True
5,0.3,528.43,False,False,True,False
8,0.2,41.472,True,False,True,False
3,0.2,287.976,False,False,True,False
3,0.2,29.304,True,False,False,False
2,0.2,55.328,True,False,True,False
6,0.32,1227.9984,False,False,True,False
4,0.2,20.416,True,False,True,False
3,0.0,1128.39,False,False,True,False
2,0.2,4.608,True,False,False,True
5,0.2,195.96,False,True,True,False
3,0.2,15.552,True,False,True,False
4,0.2,271.968,False,True,True,False
3,0.2,698.352,False,False,False,False
2,0.2,77.728,False,False,False,False
9,0.0,46.62,True,False,True,False
7,0.2,537.544,False,True,False,False
2,0.0,14.62,True,False,True,False
5,0.0,22.55,True,False,True,False
5,0.2,583.8,False,True,True,False
4,0.2,211.168,False,True,True,False
2,0.0,12.96,True,False,False,False
2,0.0,45.98,True,False,False,False
5,0.0,1294.75,False,True,False,True
5,0.4,1799.97,False,True,False,False
2,0.2,10.688,True,False,True,False
2,0.0,221.98,False,True,False,False
2,0.0,341.96,False,False,False,False
3,0.0,34.77,False,True,True,False
3,0.0,18.9,True,False,True,False
3,0.2,102.72,True,False,False,False
2,0.0,40.48,False,False,True,False
3,0.7,33.282,True,False,False,False
5,0.4,118.65,False,True,False,False
5,0.2,14.76,True,False,False,False
4,0.0,37.52,True,False,True,False
3,0.1,207.144,True,False,True,False
5,0.0,13.9,True,False,True,False
3,0.2,266.352,False,False,True,False
2,0.0,307.98,False,True,False,False
6,0.0,44.1,True,False,False,False
4,0.0,13.12,True,False,False,False
2,0.0,16.56,True,False,False,False
6,0.0,38.88,True,False,False,False
4,0.2,335.52,True,False,False,False
2,0.2,959.984,False,True,False,False
2,0.7,4.086,True,False,False,False
2,0.2,55.984,True,False,False,False
2,0.2,10.688,True,False,False,False
3,0.2,8.856,True,False,False,False
3,0.2,6.912,True,False,False,False
5,0.2,26.72,True,False,False,False
7,0.2,33.488,True,False,False,False
2,0.0,10.56,True,False,True,False
2,0.0,386.34,True,False,True,False
10,0.2,33.44,True,False,True,False
2,0.0,39.96,False,False,False,True
2,0.2,1217.568,True,False,False,False
1,0.0,15.51,True,False,False,True
2,0.0,89.9,False,True,False,True
4,0.0,14.28,True,False,False,True
